date_time;uuid;Title/episode_title;seriesTitle;isEpisode;EPGgenre;providerId;providerType;production year;director orig;titleId;title_id provider;episode_number;season_number;domain;master_uuid;source(scheule/enrichment);seriesUUID;alternative title
14/01/21 07:47;3aceaf47-be8f-4a22-afe0-5869bdd1d814;oberhof;coppa del mondo;t;2;datatv_p255746e1346377;datatv;2020;;;;0;2020;sky;;ENRICH;;
15/01/21 21:02;3aceaf47-be8f-4a22-afe0-5869bdd1d814;Oberhof;Coppa del Mondo;t;2;;;2020;;;;0;2020;sky;;FINALIZED;ce78e76e-1b9e-43c4-afab-e85182a92646;[[ALT]]Oberhof[[ALT]]Oberhof[[ALT]]Oberhof
25/01/18 07:58;3af035fd-2f15-4960-9978-d86f3889798e;padri e figli;dr. house - medical division;t;1;datatv_p181042e817042;datatv;;;;;5;2;sky;;SCHED;;
24/07/20 17:05;3af035fd-2f15-4960-9978-d86f3889798e;Padri e figli;Dr. House - Medical Division;t;1;;;2005;;;;5;2;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Padri e figli[[ALT]]Daddy's Boy[[ALT]]Padri e figli
03/05/18 08:16;3b46abee-4068-438f-a553-0d16da82bb6b;dalle 5 alle 9;dr. house - medical division;t;1;datatv_p180138e809183;datatv;;;;;14;6;sky;;SCHED;;
05/01/21 11:35;3b46abee-4068-438f-a553-0d16da82bb6b;Dalle 5 alle 9;Dr. House - Medical Division;t;1;;;2009;;;;14;6;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Dalle 5 alle 9[[ALT]]5 to 9[[ALT]]Dalle 5 alle 9
04/01/18 08:43;3b99f02f-0f18-40f7-90b4-0049df149f7b;fedelta';dr. house - medical division;t;1;datatv_p173000e743330;datatv;;;;;7;1;sky;;SCHED;;
20/04/20 17:23;3b99f02f-0f18-40f7-90b4-0049df149f7b;fedelt�;dr. house - medical division;t;1;datatv_p173000e743330;datatv;2004;;37011581;ibms;7;1;sky;;ENRICH;;
07/07/20 03:15;3b99f02f-0f18-40f7-90b4-0049df149f7b;Fedelt�;Dr. House - Medical Division;t;1;;;2004;;;;7;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Fedelt�[[ALT]]Fidelity[[ALT]]Fedelt�
05/03/20 23:52;3bb9b939-5e47-473c-a161-c0262b8588c8;;masterchef canada;t;1;datatv_p248494e1298202;datatv;;;;;1;5;sky;;SCHED;;
10/03/20 14:59;3bb9b939-5e47-473c-a161-c0262b8588c8;ep. 1;masterchef canada;t;1;datatv_p248494e1298202;datatv;2018;Dave Russell;;;1;5;sky;;ENRICH;;
04/01/21 17:34;3bb9b939-5e47-473c-a161-c0262b8588c8;Ep. 1;MasterChef Canada;t;1;;;2018;Dave Russell;;;1;5;sky;;FINALIZED;313b320f-1fa0-4fc0-a26b-c7e5b4ebd0e2;[[ALT]]Ep. 1[[ALT]]Opportunity Knocks[[ALT]]Ep. 1
16/04/20 20:23;3c487b9a-12bf-4c9a-9ffe-8851cbe7e7fa;aggiungimi su facebook;the 2000's;t;4;datatv_p248502e1298554;datatv;;;;;8;1;sky;;SCHED;;
21/04/20 11:08;3c487b9a-12bf-4c9a-9ffe-8851cbe7e7fa;aggiungimi su facebook;the 2000's;t;4;datatv_p248502e1298554;datatv;2018;;;;8;1;sky;;ENRICH;;
05/01/21 15:24;3c487b9a-12bf-4c9a-9ffe-8851cbe7e7fa;Aggiungimi su Facebook;The 2000's;t;4;;;2018;;;;8;1;sky;;FINALIZED;9df7819e-80b6-4287-8255-b9026b2cdd89;[[ALT]]Aggiungimi su Facebook[[ALT]]Aggiungimi su Facebook[[ALT]]Aggiungimi su Facebook
12/03/20 22:56;3d61c4d4-e285-49db-9314-b3e06f6cc818;mp3 - musica ovunque per tutti;the 2000's;t;4;datatv_p248502e1298283;datatv;;;;;3;1;sky;;SCHED;;
05/01/21 15:24;3d61c4d4-e285-49db-9314-b3e06f6cc818;Mp3 - Musica ovunque per tutti;The 2000's;t;4;;;2018;;;;3;1;sky;;FINALIZED;9df7819e-80b6-4287-8255-b9026b2cdd89;[[ALT]]Mp3 - Musica ovunque per tutti[[ALT]]Mp3 - Musica ovunque per tutti[[ALT]]Mp3 - Musica ovunque per tutti
06/04/20 15:03;3de517c8-9bfc-4886-87a3-d2f87ac9e806;house 2 ep.05 - padri e figli;house 2;t;1;37011601;ibms;2005;G.Yaitanes;;;5;2;sky;;SCHED;;
20/04/20 17:44;3de517c8-9bfc-4886-87a3-d2f87ac9e806;padri e figli;dr. house - medical division;t;1;datatv_p181042e817042;datatv;2005;;37011601;ibms;5;2;sky;;ENRICH;;
04/08/20 08:36;3de517c8-9bfc-4886-87a3-d2f87ac9e806;Dr. House - Medical Division - Stag. 2 Ep. 5 - Padri e figli;Dr. House - Medical Division;t;1;;;2005;;;;5;2;sky;3af035fd-2f15-4960-9978-d86f3889798e;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
17/06/19 15:50;3e39b640-edd6-41d0-a197-b9e757236cd5;la vita segreta dei milionari s.4 ep.10;la vita segreta dei milionari s.4;t;1;34459982;ibms;2015;;;;10;4;sky;;SCHED;;
11/07/19 15:24;3e39b640-edd6-41d0-a197-b9e757236cd5;ep. 10;la vita segreta dei milionari;t;4;datatv_p241206e1249091;datatv;2016;;34459982;ibms;10;4;sky;;ENRICH;;
22/08/19 10:48;3e39b640-edd6-41d0-a197-b9e757236cd5;La vita segreta dei milionari - Stag. 4 Ep. 10;La vita segreta dei milionari;t;4;;;2015;;;;10;4;sky;46034bd5-fff9-41fd-aac6-dff4481a3b8b;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;
06/04/20 15:24;408ea86c-842b-46d3-befc-c9849385f8d7;house 4 ep.08 - non voglio sapere;house 4;t;1;37011664;ibms;2007;L.Glatter;;;8;4;sky;;SCHED;;
21/04/20 17:59;408ea86c-842b-46d3-befc-c9849385f8d7;non voglio sapere;dr. house - medical division;t;1;datatv_p120655e333959;datatv;2007;Juan Jos� Campanella;37011664;ibms;8;4;sky;;ENRICH;;
03/10/20 08:05;408ea86c-842b-46d3-befc-c9849385f8d7;Dr. House - Medical Division - Stag. 4 Ep. 8 - Non voglio sapere;Dr. House - Medical Division;t;1;;;2007;;;;8;4;sky;4e6a6a30-31a2-4b13-9ee7-caaa419bf6c8;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
06/04/20 14:56;415290cd-00dc-4029-8a86-0fa77dd0074a;house 3 ep.09 . aspettando giuda;house 3;t;1;37011639;ibms;2006;D.Serafian;;;9;3;sky;;SCHED;;
21/04/20 17:31;415290cd-00dc-4029-8a86-0fa77dd0074a;aspettando giuda;dr. house - medical division;t;1;datatv_p181420e820509;datatv;2006;;37011639;ibms;9;3;sky;;ENRICH;;
08/08/20 14:18;415290cd-00dc-4029-8a86-0fa77dd0074a;Dr. House - Medical Division - Stag. 3 Ep. 9 - Aspettando Giuda;Dr. House - Medical Division;t;1;;;2006;;;;9;3;sky;f4f6b995-5b96-4e3b-b434-ef996e2bffd4;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
11/04/19 10:41;415b9afa-0ba8-417d-94c6-bdf1e89415e6;la vita segreta dei milionari s.3 ep.05;la vita segreta dei milionari s.3;t;1;34460036;ibms;2016;;;;5;3;sky;;SCHED;;
07/06/19 09:46;415b9afa-0ba8-417d-94c6-bdf1e89415e6;ep. 5;la vita segreta dei milionari;t;4;datatv_p240934e1247453;datatv;2015;;34460036;ibms;5;3;sky;;ENRICH;;
20/01/21 11:03;415b9afa-0ba8-417d-94c6-bdf1e89415e6;Ep. 5;La vita segreta dei milionari;t;4;;;2015;;;;5;3;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 5[[ALT]]Ep. 5[[ALT]]Ep. 5
03/05/18 08:43;42083f84-9b06-4be6-8afa-5c44f7dda91e;isolamento;dr. house - medical division;t;1;datatv_p180138e809186;datatv;;;;;17;6;sky;;SCHED;;
05/01/21 11:38;42083f84-9b06-4be6-8afa-5c44f7dda91e;Isolamento;Dr. House - Medical Division;t;1;;;2009;;;;17;6;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Isolamento[[ALT]]Lockdown[[ALT]]Isolamento
06/04/20 14:45;4306b4ac-f6fa-4943-89ce-2d561219cd76;house 2 ep.24 - mr.jeckyll e dr. house;house 2;t;1;37011621;ibms;2005;D.Shore;;;24;2;sky;;SCHED;;
20/04/20 17:34;4306b4ac-f6fa-4943-89ce-2d561219cd76;mr. jekyll e dr. house;dr. house - medical division;t;1;datatv_p181042e817061;datatv;2005;;37011621;ibms;24;2;sky;;ENRICH;;
21/08/20 06:06;4306b4ac-f6fa-4943-89ce-2d561219cd76;Dr. House - Medical Division - Stag. 2 Ep. 24 - Mr. Jekyll e Dr. House;Dr. House - Medical Division;t;1;;;2005;;;;24;2;sky;57a0ed50-8b2d-4496-97b8-809a9be43f6c;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
17/06/19 15:54;43529aba-ac1e-43ff-a893-726a7571f10e;la vita segreta dei milionari s.4 ep.17;la vita segreta dei milionari s.4;t;1;34459989;ibms;2015;;;;17;4;sky;;SCHED;;
17/07/19 08:54;43529aba-ac1e-43ff-a893-726a7571f10e;ep. 17;la vita segreta dei milionari;t;4;datatv_p241206e1260477;datatv;2016;;34459989;ibms;17;4;sky;;ENRICH;;
01/10/19 06:31;43529aba-ac1e-43ff-a893-726a7571f10e;Ep. 17;La vita segreta dei milionari;t;4;;;2016;;;;17;4;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 17[[ALT]]Ep. 17[[ALT]]Ep. 17
16/05/18 21:51;43fbd512-1450-40cd-8507-ef040f2fafa3;affari di famiglia;dr. house - medical division;t;1;datatv_p145318e565107;datatv;;;;;11;7;sky;;SCHED;;
22/04/20 18:30;43fbd512-1450-40cd-8507-ef040f2fafa3;Affari di famiglia;Dr. House - Medical Division;t;1;;;2010;;;;11;7;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Affari di famiglia[[ALT]]Family Practice[[ALT]]Affari di famiglia
15/03/18 09:08;442c932c-18f5-4e4d-ae1d-5926abc76fda;bambini precoci;dr. house - medical division;t;1;datatv_p181420e820519;datatv;;;;;19;3;sky;;SCHED;;
14/08/20 12:18;442c932c-18f5-4e4d-ae1d-5926abc76fda;Bambini precoci;Dr. House - Medical Division;t;1;;;2006;;;;19;3;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Bambini precoci[[ALT]]Act Your Age[[ALT]]Bambini precoci
07/04/20 07:23;455340a3-f914-44d1-94a7-1ec97e317696;house 6 ep.05 - karma istantaneo;house 6;t;1;37011905;ibms;2009;G.Yaitanes;;;5;6;sky;;SCHED;;
22/04/20 18:47;455340a3-f914-44d1-94a7-1ec97e317696;karma istantaneo;dr. house - medical division;t;1;datatv_p180138e809174;datatv;2009;;37011905;ibms;5;6;sky;;ENRICH;;
21/11/20 04:21;455340a3-f914-44d1-94a7-1ec97e317696;Dr. House - Medical Division - Stag. 6 Ep. 5 - Karma istantaneo;Dr. House - Medical Division;t;1;;;2009;;;;5;6;sky;8a7ab3d7-f4dd-460c-9104-bdf2a8751dd3;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
10/07/19 21:13;46034bd5-fff9-41fd-aac6-dff4481a3b8b;;la vita segreta dei milionari;t;4;datatv_p241206e1249091;datatv;;;;;10;4;sky;;SCHED;;
01/10/19 06:31;46034bd5-fff9-41fd-aac6-dff4481a3b8b;Ep. 10;La vita segreta dei milionari;t;4;;;2016;;;;10;4;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 10[[ALT]]Ep. 10[[ALT]]Ep. 10
06/04/20 15:21;468ac9b5-6cea-4f3b-ae55-ae32fe9c0f36;house 4 ep.02 - una donna vera;house 4;t;1;37011658;ibms;2007;D.Sarafian;;;2;4;sky;;SCHED;;
21/04/20 17:19;468ac9b5-6cea-4f3b-ae55-ae32fe9c0f36;una donna vera;dr. house - medical division;t;1;datatv_p120655e333743;datatv;2007;Juan Jos� Campanella;37011658;ibms;2;4;sky;;ENRICH;;
12/09/20 05:37;468ac9b5-6cea-4f3b-ae55-ae32fe9c0f36;Dr. House - Medical Division - Stag. 4 Ep. 2 - Una donna vera;Dr. House - Medical Division;t;1;;;2007;;;;2;4;sky;9e9e444f-f312-4d6b-a395-10603ed717c3;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
06/04/20 14:40;475964ee-f699-4527-bfef-0b4d6b26fdea;house ep.17 - un candidato a rischio;house;t;1;37011591;ibms;2004;P.O'fallon;;;17;1;sky;;SCHED;;
20/04/20 17:02;475964ee-f699-4527-bfef-0b4d6b26fdea;un candidato a rischio;dr. house - medical division;t;1;datatv_p173000e743340;datatv;2004;;37011591;ibms;17;1;sky;;ENRICH;;
21/07/20 02:28;475964ee-f699-4527-bfef-0b4d6b26fdea;Dr. House - Medical Division - Stag. 1 Ep. 17 - Un candidato a rischio;Dr. House - Medical Division;t;1;;;2004;;;;17;1;sky;e01f42c3-993d-481b-9374-d588e8382c58;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
07/04/20 07:22;489a252f-7e64-4b88-a17d-f8f68b59c053;house 6 ep.13 - verso la meta;house 6;t;1;37011913;ibms;2009;D.Straiton;;;13;6;sky;;SCHED;;
22/04/20 18:19;489a252f-7e64-4b88-a17d-f8f68b59c053;verso la meta;dr. house - medical division;t;1;datatv_p180138e809182;datatv;2009;;37011913;ibms;13;6;sky;;ENRICH;;
19/12/20 02:41;489a252f-7e64-4b88-a17d-f8f68b59c053;Dr. House - Medical Division - Stag. 6 Ep. 13 - Verso la meta;Dr. House - Medical Division;t;1;;;2009;;;;13;6;sky;eb8cd72f-93c7-4538-b8b1-32b775704b9e;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
01/03/18 08:50;49139b4c-0f4c-49f4-b22f-6cc14a4b80af;ultimo sacrificio;dr. house - medical division;t;1;datatv_p181420e820507;datatv;;;;;7;3;sky;;SCHED;;
17/07/20 17:13;49139b4c-0f4c-49f4-b22f-6cc14a4b80af;Ultimo sacrificio;Dr. House - Medical Division;t;1;;;2006;;;;7;3;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Ultimo sacrificio[[ALT]]Son of Coma Guy[[ALT]]Ultimo sacrificio
07/04/20 08:16;498ecc1f-7fdb-4bac-9900-18e188155dc4;house 8 ep.15 - una questione d'onore;house 8;t;1;37012108;ibms;2011;J.Higgins;;;15;8;sky;;SCHED;;
22/04/20 19:25;498ecc1f-7fdb-4bac-9900-18e188155dc4;questione d'onore;dr. house - medical division;t;1;datatv_p163381e683553;datatv;2011;;37012108;ibms;15;8;sky;;ENRICH;;
25/04/20 19:51;498ecc1f-7fdb-4bac-9900-18e188155dc4;Questione d'onore;Dr. House - Medical Division;t;1;;;2011;;;;15;8;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Questione d'onore[[ALT]]Blowing the Whistle[[ALT]]Questione d'onore
31/05/18 06:43;4a1f5255-7b2e-4018-8909-baaa933cae8f;morto e sepolto;dr. house - medical division;t;1;datatv_p163381e675819;datatv;;;;;7;8;sky;;SCHED;;
27/04/20 10:48;4a1f5255-7b2e-4018-8909-baaa933cae8f;Morto e sepolto;Dr. House - Medical Division;t;1;;;2011;;;;7;8;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Morto e sepolto[[ALT]]Dead and Buried[[ALT]]Morto e sepolto
06/04/20 15:05;4ad3015e-3a32-44be-96be-2c529aa66bad;house 2 ep.10 - impossibilit� di comunicare;house 2;t;1;37011606;ibms;2005;J.Alexander;;;10;2;sky;;SCHED;;
20/04/20 17:28;4ad3015e-3a32-44be-96be-2c529aa66bad;impossibilit� di comunicare;dr. house - medical division;t;1;datatv_p181042e817047;datatv;2005;;37011606;ibms;10;2;sky;;ENRICH;;
07/05/20 23:12;4ad3015e-3a32-44be-96be-2c529aa66bad;impossibilita' di comunicare;dr. house - medical division;t;1;datatv_p181042e817047;datatv;;;;;10;2;sky;;SCHED;;
11/08/20 03:30;4ad3015e-3a32-44be-96be-2c529aa66bad;Dr. House - Medical Division - Stag. 2 Ep. 10 - Impossibilita' di comunicare;Dr. House - Medical Division;t;1;;;2005;;;;10;2;sky;5de2cd87-d324-4c0d-8e69-64a02774822f;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
08/03/18 08:33;4b25ff05-e634-402f-bfaa-986a5921782b;giorno nuovo... stanza nuova;dr. house - medical division;t;1;datatv_p181420e820512;datatv;;;;;12;3;sky;;SCHED;;
03/08/20 11:19;4b25ff05-e634-402f-bfaa-986a5921782b;Giorno nuovo... stanza nuova;Dr. House - Medical Division;t;1;;;2006;;;;12;3;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Giorno nuovo... stanza nuova[[ALT]]One Day, One Room[[ALT]]Giorno nuovo... stanza nuova
10/01/18 14:31;4c249523-6dd0-4caf-bb5c-11ae675cfd48;un mafioso in corsia;dr. house - medical division;t;1;datatv_p173000e743338;datatv;;;;;15;1;sky;;SCHED;;
20/04/20 16:51;4c249523-6dd0-4caf-bb5c-11ae675cfd48;un mafioso in corsia;dr. house - medical division;t;1;datatv_p173000e743338;datatv;2004;;37011589;ibms;15;1;sky;;ENRICH;;
17/07/20 11:39;4c249523-6dd0-4caf-bb5c-11ae675cfd48;Un mafioso in corsia;Dr. House - Medical Division;t;1;;;2004;;;;15;1;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Un mafioso in corsia[[ALT]]Mob Rules[[ALT]]Un mafioso in corsia
29/03/18 09:19;4dd3869d-2aaa-4db8-82e1-ab9e649a5a65;gelo;dr. house - medical division;t;1;datatv_p120655e333962;datatv;;;;;11;4;sky;;SCHED;;
28/09/20 08:36;4dd3869d-2aaa-4db8-82e1-ab9e649a5a65;Gelo;Dr. House - Medical Division;t;1;;;2007;David Straiton,Juan Jos� Campanella,Deran Sarafian,Greg Yaitanes,David Platt;;;11;4;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Gelo[[ALT]]Frozen[[ALT]]Gelo
06/04/20 14:54;4e088077-c764-4204-9050-389cfe1da7b9;house 3 ep.01 - il significato;house 3;t;1;37011631;ibms;2006;D.Sarafian;;;1;3;sky;;SCHED;;
21/04/20 17:43;4e088077-c764-4204-9050-389cfe1da7b9;il significato;dr. house - medical division;t;1;datatv_p181420e820501;datatv;2006;;37011631;ibms;1;3;sky;;ENRICH;;
18/07/20 13:26;4e088077-c764-4204-9050-389cfe1da7b9;Dr. House - Medical Division - Stag. 3 Ep. 1 - Il significato;Dr. House - Medical Division;t;1;;;2006;;;;1;3;sky;00e52a2e-f540-4ed7-a065-22b66082146c;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
29/03/18 08:45;4e6a6a30-31a2-4b13-9ee7-caaa419bf6c8;non voglio sapere;dr. house - medical division;t;1;datatv_p120655e333959;datatv;;;;;8;4;sky;;SCHED;;
18/09/20 13:54;4e6a6a30-31a2-4b13-9ee7-caaa419bf6c8;Non voglio sapere;Dr. House - Medical Division;t;1;;;2007;David Straiton,Juan Jos� Campanella,David Platt,Deran Sarafian,Greg Yaitanes;;;8;4;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Non voglio sapere[[ALT]]You Don't Want To Know[[ALT]]Non voglio sapere
26/02/20 15:55;4e76ee09-56e5-49d0-a369-eff0028567f5;2000s ep.03 - mp3 - musica ovunque per tutti, the;2000s, the;t;4;33661682;ibms;2018;;;;3;1;sky;;SCHED;;
17/03/20 09:51;4e76ee09-56e5-49d0-a369-eff0028567f5;mp3 - musica ovunque per tutti;the 2000's;t;4;datatv_p248502e1298283;datatv;2018;;33661682;ibms;3;1;sky;;ENRICH;;
09/01/21 03:24;4e76ee09-56e5-49d0-a369-eff0028567f5;The 2000's - Stag. 1 Ep. 3 - Mp3 - Musica ovunque per tutti;The 2000's;t;4;;;2018;;;;3;1;sky;3d61c4d4-e285-49db-9314-b3e06f6cc818;FINALIZED;9df7819e-80b6-4287-8255-b9026b2cdd89;
08/07/19 18:16;4e8baae5-95a5-4c00-b283-8a23345b6055;;la vita segreta dei milionari;t;4;datatv_p241206e1249098;datatv;;;;;8;4;sky;;SCHED;;
09/07/19 12:18;4e8baae5-95a5-4c00-b283-8a23345b6055;ep. 8;la vita segreta dei milionari;t;4;datatv_p241206e1249098;datatv;2016;;;;8;4;sky;;ENRICH;;
01/10/19 05:04;4e8baae5-95a5-4c00-b283-8a23345b6055;Ep. 8;La vita segreta dei milionari;t;4;;;2016;;;;8;4;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 8[[ALT]]Ep. 8[[ALT]]Ep. 8
29/03/18 08:18;4ed50e8e-53eb-4d64-838a-766743c5b124;brutto;dr. house - medical division;t;1;datatv_p120655e333958;datatv;;;;;7;4;sky;;SCHED;;
10/09/20 10:50;4ed50e8e-53eb-4d64-838a-766743c5b124;Brutto;Dr. House - Medical Division;t;1;;;2007;David Straiton,Juan Jos� Campanella,Greg Yaitanes,Deran Sarafian,David Platt;;;7;4;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Brutto[[ALT]]Ugly[[ALT]]Brutto
04/12/20 01:15;4f0eae88-2f4c-4419-a165-ca93582b6da4;;titleID;t;0;39567537;ibms;;;;;;;sky;;IBMS;;
04/01/21 13:23;4f0eae88-2f4c-4419-a165-ca93582b6da4;rabbia;100 giorni all'inverno;t;4;datatv_p256179e1347432;datatv;2020;;39567537;ibms;6;1;sky;;ENRICH;;
04/01/21 13:24;4f0eae88-2f4c-4419-a165-ca93582b6da4;Rabbia;100 giorni all'inverno;t;4;;;2020;;;;6;1;sky;;FINALIZED;be4f1446-e931-406f-9764-99a3e04d83c7;[[ALT]]Rabbia[[ALT]]Hangry Days[[ALT]]Rabbia
11/07/19 20:22;4f2a06bc-51de-42c2-a585-858f7a99836a;;la vita segreta dei milionari;t;4;datatv_p241206e1249101;datatv;;;;;12;4;sky;;SCHED;;
01/10/19 06:34;4f2a06bc-51de-42c2-a585-858f7a99836a;Ep. 12;La vita segreta dei milionari;t;4;;;2016;;;;12;4;sky;;FINALIZED;1b5841dd-3a26-489c-b556-2bc1e1983656;[[ALT]]Ep. 12[[ALT]]Ep. 12[[ALT]]Ep. 12
23/01/20 15:36;4f2bcc07-234a-4db8-bdbb-23a30d6b6077;sigulda: sprint femminile;;f;2;;;;;;;;;sky;;SCHED;;
27/01/20 15:46;4f2bcc07-234a-4db8-bdbb-23a30d6b6077;sprint f;coppa del mondo;t;2;datatv_p245216e1294122;datatv;2019;;;;0;2019;sky;;ENRICH;;
28/01/20 01:03;4f2bcc07-234a-4db8-bdbb-23a30d6b6077;Sprint F;Coppa del Mondo;t;2;;;2019;;;;0;2019;sky;;FINALIZED;ce78e76e-1b9e-43c4-afab-e85182a92646;[[ALT]]Sprint F[[ALT]]Sprint F[[ALT]]Sprint F
26/04/18 07:04;4f36a939-6c36-4c3c-8830-3f229c11fa97;la strana coppia;dr. house - medical division;t;1;datatv_p180138e809180;datatv;;;;;11;6;sky;;SCHED;;
05/01/21 11:36;4f36a939-6c36-4c3c-8830-3f229c11fa97;La strana coppia;Dr. House - Medical Division;t;1;;;2009;;;;11;6;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]La strana coppia[[ALT]]The Down Low[[ALT]]La strana coppia
24/05/18 06:26;4f6036fb-d2f6-4c03-a7e9-c2d84ae9a217;cambiamenti;dr. house - medical division;t;1;datatv_p145318e590627;datatv;;;;;20;7;sky;;SCHED;;
22/04/20 19:20;4f6036fb-d2f6-4c03-a7e9-c2d84ae9a217;Cambiamenti;Dr. House - Medical Division;t;1;;;2010;;;;20;7;sky;;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;[[ALT]]Cambiamenti[[ALT]]Changes[[ALT]]Cambiamenti
21/12/20 22:01;4fdd0811-d568-4656-a224-cdd786ceb845;dov'e' la mia bambina?;il grido di una madre;t;4;datatv_p255952e1345374;datatv;;;;;1;1;sky;;SCHED;;
30/12/20 14:37;4fdd0811-d568-4656-a224-cdd786ceb845;dov'� la mia bambina?;il grido di una madre;t;4;datatv_p255952e1345374;datatv;2020;Mark Joffe;39355166;ibms;1;1;sky;;ENRICH;;
15/01/21 23:33;4fdd0811-d568-4656-a224-cdd786ceb845;Dov'� la mia bambina?;Il grido di una madre;t;4;;;2020;Mark Joffe;;;1;1;sky;;FINALIZED;895f9368-d3e8-4df7-a8d4-2317b198b386;[[ALT]]Dov'� la mia bambina?[[ALT]]Part 1[[ALT]]Dov'� la mia bambina?
05/11/20 22:41;5027c7ce-a70b-4ecc-a4f7-88687bec7bbe;;america's got talent: the champions;t;1;datatv_p254802e1338322;datatv;;;;;1;2;sky;;SCHED;;
11/11/20 12:23;5027c7ce-a70b-4ecc-a4f7-88687bec7bbe;Ep. 1;America's Got Talent: The Champions;t;1;;;2020;;;;1;2;sky;;FINALIZED;97c772e8-7bae-4ac2-8620-31162a5ff3bd;[[ALT]]Ep. 1[[ALT]]Ep. 1[[ALT]]Ep. 1
06/04/20 14:41;50b38d36-3394-4093-8228-dc7ffee3e109;house ep.19 - verit� nascoste;house;t;1;37011593;ibms;2004;D.Sarafian;;;19;1;sky;;SCHED;;
20/04/20 17:08;50b38d36-3394-4093-8228-dc7ffee3e109;verit� nascoste;dr. house - medical division;t;1;datatv_p173000e743342;datatv;2004;;37011593;ibms;19;1;sky;;ENRICH;;
23/04/20 14:54;50b38d36-3394-4093-8228-dc7ffee3e109;verita' nascoste;dr. house - medical division;t;1;datatv_p173000e743342;datatv;;;;;19;1;sky;;SCHED;;
23/07/20 04:44;50b38d36-3394-4093-8228-dc7ffee3e109;Dr. House - Medical Division - Stag. 1 Ep. 19 - Verita' nascoste;Dr. House - Medical Division;t;1;;;2004;;;;19;1;sky;d83f7136-bbac-4498-8a10-a4956d26576d;FINALIZED;95089558-449c-46f5-ab95-21c1058c1aef;
12/06/19 14:00;51ad6f2f-43ed-4f0c-9402-528bba491e33;america's got talent: the champions ep.05;america's got talent: the champions;t;1;34878376;ibms;2019;;;;5;1;sky;;SCHED;;
11/07/19 20:20;51ad6f2f-43ed-4f0c-9402-528bba491e33;;america's got talent: the champions;t;1;datatv_p241537e1252333;datatv;;;;;5;1;sky;;SCHED;;
12/07/19 20:12;51ad6f2f-43ed-4f0c-9402-528bba491e33;ep. 5;america's got talent: the champions;t;1;datatv_p241537e1252333;datatv;2019;;34878376;ibms;5;1;sky;;ENRICH;;
05/01/21 17:19;51ad6f2f-43ed-4f0c-9402-528bba491e33;Ep. 5;America's Got Talent: The Champions;t;1;;;2019;;;;5;1;sky;;FINALIZED;97c772e8-7bae-4ac2-8620-31162a5ff3bd;[[ALT]]Ep. 5[[ALT]]Ep. 5[[ALT]]Ep. 5
04/01/18 08:49;52623c8f-9f0a-4b0d-afc6-9e3932d416d9;rianimazione vietata;dr. house - medical division;t;1;datatv_p173000e743332;datatv;;;;;9;1;sky;;SCHED;;
